gnl|TC-DB|F8SVK1|2.A.1.6.11	gene2461	28.261	92	58	1	78	169	61	144	0.006	35.8
gnl|TC-DB|F8SVK1|2.A.1.6.11	gene2299	44.000	25	14	0	168	192	1068	1092	0.73	29.3
gnl|TC-DB|F8SVK1|2.A.1.6.11	gene929	45.714	35	18	1	504	538	177	210	6.8	25.8
gnl|TC-DB|F8SVK1|2.A.1.6.11	gene3805	37.143	35	20	1	195	229	71	103	7.8	25.4
gnl|TC-DB|F8SVK1|2.A.1.6.11	gene272	36.170	47	27	1	228	271	114	160	8.1	25.8
gnl|TC-DB|O15375|2.A.1.13.11	gene1104	28.358	201	115	13	259	445	28	213	0.022	33.9
gnl|TC-DB|O15375|2.A.1.13.11	gene2154	23.529	68	52	0	26	93	162	229	0.15	31.2
gnl|TC-DB|O15375|2.A.1.13.11	gene2762	31.818	44	30	0	126	169	314	357	0.33	30.0
gnl|TC-DB|O15375|2.A.1.13.11	gene2458	32.727	55	29	2	77	126	96	147	2.7	27.3
gnl|TC-DB|O15375|2.A.1.13.11	gene286	25.676	74	45	2	16	83	52	121	6.2	26.2
gnl|TC-DB|O15403|2.A.1.13.15	gene3614	27.957	93	65	2	351	443	66	156	0.39	30.0
gnl|TC-DB|O15403|2.A.1.13.15	gene2178	24.194	62	41	1	67	122	11	72	0.73	27.7
gnl|TC-DB|O15403|2.A.1.13.15	gene2883	25.694	144	89	4	27	158	4	141	1.7	27.7
gnl|TC-DB|O15403|2.A.1.13.15	gene2573	43.333	30	17	0	212	241	576	605	4.7	26.6
gnl|TC-DB|O15403|2.A.1.13.15	gene3112	26.190	42	26	1	136	172	192	233	6.8	25.8
gnl|TC-DB|O15403|2.A.1.13.15	gene2779	32.000	50	30	1	378	427	68	113	7.5	25.8
gnl|TC-DB|P25613|2.A.96.1.4	gene185	30.102	196	118	6	88	273	12	198	4.19e-12	60.8
gnl|TC-DB|P25613|2.A.96.1.4	gene227	41.667	36	15	1	179	208	44	79	1.1	27.3
gnl|TC-DB|P25613|2.A.96.1.4	gene1168	36.364	33	17	1	210	238	11	43	2.9	26.2
gnl|TC-DB|P25613|2.A.96.1.4	gene1647	40.000	40	17	2	176	209	3	41	3.8	25.8
gnl|TC-DB|P25613|2.A.96.1.4	gene3709	55.000	20	8	1	40	59	515	533	7.6	24.6
gnl|TC-DB|P36021|2.A.1.13.10	gene2336	69.231	13	4	0	526	538	1525	1537	3.0	27.3
gnl|TC-DB|P36032|2.A.1.13.18	gene2461	26.582	79	51	3	238	312	250	325	2.2	27.3
gnl|TC-DB|P36032|2.A.1.13.18	gene2941	38.710	31	19	0	144	174	38	68	3.2	26.6
gnl|TC-DB|P36032|2.A.1.13.18	gene3591	31.579	57	31	1	43	99	2	50	6.8	25.8
gnl|TC-DB|P36032|2.A.1.13.18	gene3206	32.759	58	31	1	61	118	27	76	7.3	25.8
gnl|TC-DB|P53985|2.A.1.13.1	gene1343	28.889	45	28	2	428	469	404	447	2.8	26.9
gnl|TC-DB|P53985|2.A.1.13.1	gene2936	25.439	114	74	4	218	326	19	126	3.9	26.9
gnl|TC-DB|P53985|2.A.1.13.1	gene2192	47.059	17	9	0	174	190	176	192	4.8	26.2
gnl|TC-DB|P53985|2.A.1.13.1	gene2122	28.205	39	28	0	80	118	18	56	6.4	25.8
gnl|TC-DB|P53985|2.A.1.13.1	gene2421	50.000	32	14	1	409	440	191	220	7.6	25.4
gnl|TC-DB|P53985|2.A.1.13.1	gene2522	33.898	59	29	2	101	152	373	428	7.8	25.8
gnl|TC-DB|Q08268|2.A.1.13.19	gene1137	27.778	36	26	0	49	84	124	159	1.6	27.3
gnl|TC-DB|Q08268|2.A.1.13.19	gene841	24.800	125	77	3	137	257	331	442	3.9	26.6
gnl|TC-DB|Q08268|2.A.1.13.19	gene169	21.782	101	68	2	319	414	62	156	8.3	25.4
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene2297	23.684	114	71	3	372	483	23	122	0.41	29.6
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene524	29.348	92	53	2	355	446	286	365	1.7	27.7
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene764	34.783	46	23	3	307	352	105	143	1.7	27.3
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene1521	19.355	62	50	0	43	104	28	89	5.1	25.8
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene3748	23.881	67	51	0	136	202	431	497	7.6	25.8
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene2620	25.490	51	38	0	284	334	33	83	0.13	31.6
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene1722	62.500	16	6	0	129	144	31	46	4.2	25.8
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene2382	32.653	49	30	2	330	375	151	199	7.9	25.8
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene134	36.170	47	30	0	94	140	210	256	8.0	25.8
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene3614	37.778	45	25	1	426	467	116	160	9.9	25.4
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene3614	21.429	98	67	2	329	416	122	219	1.9	27.3
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene3035	32.609	46	31	0	348	393	276	321	2.6	26.9
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene1674	39.683	63	32	3	159	218	278	337	0.20	30.8
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene3759	36.842	38	23	1	218	254	340	377	1.6	28.1
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene1647	36.538	52	27	2	347	392	300	351	2.3	27.3
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene846	35.897	39	24	1	329	367	122	159	2.5	26.9
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene950	34.409	93	42	7	150	231	765	849	4.6	26.6
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene3415	32.836	67	36	4	356	421	36	94	5.1	26.2
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene2654	34.375	32	20	1	389	419	276	307	7.3	25.8
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene3360	33.333	48	28	1	324	371	291	334	8.2	25.8
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene3604	33.333	48	29	1	329	376	397	441	8.8	25.4
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene110	32.143	56	37	1	54	109	1045	1099	0.46	28.5
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene179	30.233	43	30	0	208	250	87	129	0.68	27.7
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene1380	40.625	64	27	5	19	81	18	71	3.3	25.4
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene3506	31.111	45	29	1	27	69	540	584	6.0	25.0
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene3517	28.767	73	45	2	182	251	448	516	6.2	25.0
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene2457	39.474	38	23	0	9	46	47	84	7.8	24.3
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene3614	33.333	60	38	1	341	398	97	156	2.8	26.9
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene2576	40.000	25	15	0	65	89	80	104	4.9	25.4
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene2887	25.581	86	57	2	349	429	106	189	5.8	25.8
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene1763	29.032	93	60	3	327	414	131	222	7.0	25.8
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene1531	30.233	43	26	1	360	402	1	39	4.3	26.6
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene2041	25.676	74	51	1	169	238	183	256	4.4	26.6
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene1576	30.556	36	25	0	1	36	323	358	7.9	25.8
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene1206	66.667	15	5	0	112	126	45	59	8.9	25.8
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene3670	30.952	42	29	0	266	307	267	308	9.9	25.4
