gnl|TC-DB|F8SVK1|2.A.1.6.11	gene1023	26.263	297	150	10	76	326	64	337	2.78e-06	46.2
gnl|TC-DB|F8SVK1|2.A.1.6.11	gene1023	36.842	38	23	1	292	328	56	93	0.62	28.9
gnl|TC-DB|F8SVK1|2.A.1.6.11	gene611	28.571	84	48	3	73	156	60	131	0.14	30.8
gnl|TC-DB|F8SVK1|2.A.1.6.11	gene792	25.000	60	41	1	53	108	48	107	3.2	26.2
gnl|TC-DB|F8SVK1|2.A.1.6.11	gene1849	28.409	88	49	5	15	91	221	305	6.5	25.8
gnl|TC-DB|F8SVK1|2.A.1.6.11	gene734	28.846	52	37	0	81	132	169	220	9.0	25.4
gnl|TC-DB|O15375|2.A.1.13.11	gene1421	27.329	161	80	9	201	349	497	632	1.2	28.1
gnl|TC-DB|O15375|2.A.1.13.11	gene2423	37.500	32	19	1	159	189	7	38	1.7	26.9
gnl|TC-DB|O15375|2.A.1.13.11	gene391	25.000	60	43	1	79	136	47	106	2.7	26.9
gnl|TC-DB|O15375|2.A.1.13.11	gene611	22.807	114	83	2	288	401	60	168	3.7	26.2
gnl|TC-DB|O15403|2.A.1.13.15	gene1540	25.000	104	49	4	127	228	322	398	1.5	27.7
gnl|TC-DB|O15403|2.A.1.13.15	gene1227	28.986	69	38	3	278	342	106	167	2.0	27.3
gnl|TC-DB|O15403|2.A.1.13.15	gene486	31.250	48	33	0	296	343	146	193	2.5	26.6
gnl|TC-DB|O15403|2.A.1.13.15	gene2149	20.611	131	90	4	58	179	404	529	3.3	26.6
gnl|TC-DB|O15403|2.A.1.13.15	gene1711	32.075	53	28	2	384	436	319	363	3.9	26.2
gnl|TC-DB|O15403|2.A.1.13.15	gene1417	38.889	36	17	1	167	202	3	33	4.9	24.3
gnl|TC-DB|O15403|2.A.1.13.15	gene2011	37.838	37	16	1	422	458	415	444	5.5	25.8
gnl|TC-DB|O15403|2.A.1.13.15	gene300	27.119	59	35	1	261	319	134	184	8.7	25.0
gnl|TC-DB|O15403|2.A.1.13.15	gene1508	40.385	52	28	3	153	204	119	167	10.0	24.6
gnl|TC-DB|P25613|2.A.96.1.4	gene1776	32.877	73	47	1	191	261	10	82	0.21	27.7
gnl|TC-DB|P25613|2.A.96.1.4	gene2358	32.258	31	18	1	22	49	58	88	2.5	25.8
gnl|TC-DB|P25613|2.A.96.1.4	gene1925	28.750	80	50	2	207	279	98	177	2.7	25.8
gnl|TC-DB|P36021|2.A.1.13.10	gene611	25.000	160	107	6	369	524	58	208	1.1	28.1
gnl|TC-DB|P36021|2.A.1.13.10	gene1546	27.083	48	35	0	68	115	140	187	1.7	27.7
gnl|TC-DB|P36021|2.A.1.13.10	gene1665	40.476	42	17	1	40	81	480	513	3.5	26.6
gnl|TC-DB|P36021|2.A.1.13.10	gene1665	42.500	40	21	2	12	51	476	513	4.5	26.2
gnl|TC-DB|P36021|2.A.1.13.10	gene703	28.814	59	33	2	266	324	180	229	7.6	25.4
gnl|TC-DB|P36021|2.A.1.13.10	gene391	38.462	52	23	2	206	250	85	134	9.2	25.0
gnl|TC-DB|P36032|2.A.1.13.18	gene3	31.579	38	26	0	176	213	172	209	1.8	27.3
gnl|TC-DB|P36032|2.A.1.13.18	gene1660	35.088	57	35	2	153	209	299	353	4.9	25.8
gnl|TC-DB|P36032|2.A.1.13.18	gene611	37.500	32	16	1	283	310	39	70	6.0	25.4
gnl|TC-DB|P36032|2.A.1.13.18	gene793	42.500	40	19	2	17	55	418	454	7.9	25.0
gnl|TC-DB|P53985|2.A.1.13.1	gene1503	38.095	42	25	1	320	361	401	441	2.1	27.3
gnl|TC-DB|P53985|2.A.1.13.1	gene2027	44.000	25	14	0	51	75	68	92	3.5	25.0
gnl|TC-DB|P53985|2.A.1.13.1	gene214	25.556	90	61	3	377	462	351	438	5.2	25.8
gnl|TC-DB|P53985|2.A.1.13.1	gene1049	29.545	44	28	1	306	349	42	82	8.4	25.0
gnl|TC-DB|Q08268|2.A.1.13.19	gene1787	28.571	56	36	1	409	460	111	166	7.0	25.4
gnl|TC-DB|Q08268|2.A.1.13.19	gene380	36.364	33	18	1	373	402	145	177	7.3	25.4
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene581	26.316	38	28	0	99	136	343	380	3.1	26.6
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene1460	26.316	114	62	5	359	454	121	230	4.7	25.8
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene911	35.294	34	22	0	116	149	333	366	5.1	25.8
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene1771	33.333	33	22	0	325	357	271	303	7.7	25.0
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene892	36.207	58	29	2	377	434	10	59	0.092	31.2
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene2363	28.395	81	57	1	396	476	308	387	0.53	28.9
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene2123	33.750	80	34	3	279	356	103	165	0.60	28.9
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene515	38.235	34	16	1	392	425	160	188	3.6	26.2
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene611	27.941	68	41	3	421	482	23	88	5.1	25.8
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene304	31.034	58	29	1	53	110	174	220	8.2	25.4
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene302	40.000	30	10	1	208	229	139	168	8.8	24.6
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene731	28.889	45	30	1	443	485	106	150	9.7	24.6
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene703	37.209	43	23	1	307	345	98	140	4.0	26.2
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene71	26.087	46	34	0	23	68	740	785	6.0	25.4
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene564	29.167	72	46	3	286	355	81	149	6.9	25.4
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene1254	34.000	50	33	0	284	333	52	101	0.74	28.9
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene1002	27.500	80	54	3	131	208	205	282	1.7	27.3
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene1041	30.159	63	30	3	413	474	110	159	4.0	25.8
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene1781	24.460	139	88	6	273	405	364	491	4.6	26.2
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene1227	38.095	42	26	0	370	411	152	193	4.8	25.8
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene1625	34.524	84	42	5	16	94	586	661	6.58e-04	37.4
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene1186	26.761	142	89	6	1	141	1	128	1.3	26.2
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene1186	25.424	118	75	3	142	259	7	111	3.1	25.0
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene207	31.707	41	20	1	18	50	236	276	7.4	24.3
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene843	43.478	23	13	0	82	104	432	454	8.8	24.3
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene324	38.095	21	13	0	204	224	39	59	8.8	23.5
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene1405	30.952	84	49	4	92	169	93	173	4.2	25.4
