gnl|TC-DB|F8SVK1|2.A.1.6.11	gene199	31.250	80	54	1	467	546	136	214	0.003	35.8
gnl|TC-DB|F8SVK1|2.A.1.6.11	gene142	21.702	235	155	8	122	330	117	348	0.046	32.3
gnl|TC-DB|F8SVK1|2.A.1.6.11	gene2098	21.101	109	74	2	123	227	132	232	0.078	31.6
gnl|TC-DB|F8SVK1|2.A.1.6.11	gene893	30.000	70	46	1	243	309	8	77	1.1	28.1
gnl|TC-DB|F8SVK1|2.A.1.6.11	gene1363	31.915	47	26	1	296	336	53	99	2.6	26.9
gnl|TC-DB|F8SVK1|2.A.1.6.11	gene1960	28.409	88	52	4	139	221	120	201	3.6	26.2
gnl|TC-DB|F8SVK1|2.A.1.6.11	gene1659	25.000	76	54	2	477	552	453	525	7.9	25.4
gnl|TC-DB|F8SVK1|2.A.1.6.11	gene1228	28.571	49	35	0	57	105	164	212	8.8	25.0
gnl|TC-DB|F8SVK1|2.A.1.6.11	gene1962	27.500	40	28	1	207	246	14	52	9.8	24.6
gnl|TC-DB|O15375|2.A.1.13.11	gene2098	25.676	74	54	1	106	178	132	205	0.16	30.4
gnl|TC-DB|O15375|2.A.1.13.11	gene79	29.851	67	45	1	247	311	85	151	0.69	28.5
gnl|TC-DB|O15375|2.A.1.13.11	gene419	39.394	33	17	1	394	423	46	78	1.5	26.9
gnl|TC-DB|O15375|2.A.1.13.11	gene587	28.571	49	32	1	445	493	333	378	2.3	26.9
gnl|TC-DB|O15375|2.A.1.13.11	gene1932	29.412	34	21	1	463	496	354	384	3.4	26.2
gnl|TC-DB|O15375|2.A.1.13.11	gene1344	35.294	34	19	1	296	329	710	740	4.0	26.2
gnl|TC-DB|O15375|2.A.1.13.11	gene169	39.623	53	25	2	209	259	308	355	8.2	25.0
gnl|TC-DB|O15375|2.A.1.13.11	gene1941	36.364	33	21	0	183	215	37	69	9.4	24.6
gnl|TC-DB|O15403|2.A.1.13.15	gene2023	30.851	94	54	2	274	356	262	355	0.24	30.0
gnl|TC-DB|O15403|2.A.1.13.15	gene1575	30.864	81	46	3	323	399	241	315	0.27	29.6
gnl|TC-DB|O15403|2.A.1.13.15	gene1575	34.146	82	47	4	16	95	3	79	8.1	25.0
gnl|TC-DB|O15403|2.A.1.13.15	gene146	29.787	47	30	1	442	488	125	168	3.2	26.6
gnl|TC-DB|O15403|2.A.1.13.15	gene893	28.125	64	34	1	140	203	319	370	7.6	25.0
gnl|TC-DB|P25613|2.A.96.1.4	gene663	31.746	63	41	1	148	210	68	128	1.1	26.9
gnl|TC-DB|P25613|2.A.96.1.4	gene824	35.714	42	25	1	26	65	255	296	3.0	25.4
gnl|TC-DB|P25613|2.A.96.1.4	gene1986	55.000	20	9	0	104	123	155	174	3.7	25.0
gnl|TC-DB|P25613|2.A.96.1.4	gene1394	28.283	99	65	4	107	201	57	153	7.2	24.3
gnl|TC-DB|P25613|2.A.96.1.4	gene1692	37.500	40	20	1	89	123	145	184	7.3	23.9
gnl|TC-DB|P36021|2.A.1.13.10	gene1280	33.333	48	24	2	328	371	140	183	1.9	27.3
gnl|TC-DB|P36021|2.A.1.13.10	gene1072	32.812	64	43	0	153	216	321	384	2.3	26.9
gnl|TC-DB|P36021|2.A.1.13.10	gene560	66.667	18	6	0	159	176	61	78	4.3	26.2
gnl|TC-DB|P36021|2.A.1.13.10	gene1083	42.857	28	16	0	44	71	304	331	9.1	25.0
gnl|TC-DB|P36032|2.A.1.13.18	gene1617	34.524	84	46	4	387	465	244	323	1.3	27.7
gnl|TC-DB|P36032|2.A.1.13.18	gene75	36.066	61	33	2	241	299	133	189	4.6	25.8
gnl|TC-DB|P36032|2.A.1.13.18	gene1278	24.561	171	91	7	160	314	190	338	4.7	25.8
gnl|TC-DB|P36032|2.A.1.13.18	gene358	30.000	40	26	1	85	122	594	633	5.9	25.4
gnl|TC-DB|P36032|2.A.1.13.18	gene1543	45.455	22	12	0	241	262	180	201	6.0	25.0
gnl|TC-DB|P36032|2.A.1.13.18	gene661	46.667	15	8	0	79	93	378	392	7.2	25.0
gnl|TC-DB|P36032|2.A.1.13.18	gene1101	26.882	93	37	2	362	426	87	176	7.8	25.0
gnl|TC-DB|P36032|2.A.1.13.18	gene715	37.931	29	18	0	270	298	77	105	8.1	24.6
gnl|TC-DB|P53985|2.A.1.13.1	gene1072	27.329	161	102	8	239	393	254	405	0.49	28.9
gnl|TC-DB|P53985|2.A.1.13.1	gene2098	29.333	75	50	3	112	184	132	205	1.1	27.7
gnl|TC-DB|P53985|2.A.1.13.1	gene1655	30.909	55	38	0	364	418	241	295	2.2	26.9
gnl|TC-DB|P53985|2.A.1.13.1	gene1933	34.375	32	21	0	392	423	32	63	4.0	25.0
gnl|TC-DB|P53985|2.A.1.13.1	gene332	36.842	38	20	1	21	58	266	299	6.3	25.4
gnl|TC-DB|P53985|2.A.1.13.1	gene1575	35.714	28	18	0	396	423	141	168	6.7	25.4
gnl|TC-DB|P53985|2.A.1.13.1	gene1825	23.529	51	39	0	58	108	60	110	7.3	25.0
gnl|TC-DB|P53985|2.A.1.13.1	gene1615	38.710	31	18	1	205	235	176	205	8.6	25.0
gnl|TC-DB|P53985|2.A.1.13.1	gene2000	53.333	15	7	0	237	251	148	162	9.6	24.6
gnl|TC-DB|Q08268|2.A.1.13.19	gene199	25.448	279	170	12	120	374	56	320	0.002	36.2
gnl|TC-DB|Q08268|2.A.1.13.19	gene1071	35.000	40	23	2	86	124	461	498	1.1	28.1
gnl|TC-DB|Q08268|2.A.1.13.19	gene1476	22.857	70	54	0	276	345	721	790	1.7	27.3
gnl|TC-DB|Q08268|2.A.1.13.19	gene1039	20.946	148	98	3	281	422	245	379	2.1	26.9
gnl|TC-DB|Q08268|2.A.1.13.19	gene1479	30.233	43	29	1	151	192	44	86	2.2	26.9
gnl|TC-DB|Q08268|2.A.1.13.19	gene1298	32.692	52	33	1	430	479	235	286	4.2	25.8
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene1726	28.125	96	64	2	132	222	124	219	0.13	30.8
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene1604	22.517	151	107	5	127	269	80	228	0.42	28.9
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene2098	28.205	78	51	4	111	184	132	208	0.55	28.5
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene1652	41.379	29	16	1	442	469	237	265	0.92	27.7
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene1677	42.308	26	15	0	159	184	71	96	1.5	26.2
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene1072	28.713	101	69	2	70	167	324	424	3.8	26.2
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene217	39.286	28	17	0	83	110	170	197	4.3	25.8
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene772	38.462	26	16	0	65	90	574	599	4.8	25.8
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene1045	23.333	120	85	2	79	196	241	355	5.7	25.4
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene877	25.000	68	47	2	101	167	1042	1106	7.8	25.0
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene41	28.571	84	54	2	106	189	258	335	8.9	25.0
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene2098	24.324	74	55	1	126	198	132	205	0.030	32.7
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene669	32.000	50	32	1	131	180	384	431	0.36	29.6
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene1230	27.928	111	69	5	31	136	204	308	0.89	28.1
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene670	25.000	76	45	3	109	174	330	403	2.1	26.9
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene1853	32.500	40	23	1	30	65	151	190	9.6	25.0
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene2105	24.176	91	59	2	279	367	174	256	0.34	29.3
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene1226	26.316	152	83	6	171	311	9	142	0.38	29.3
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene1575	44.828	29	16	0	346	374	140	168	0.92	27.7
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene1791	37.097	62	30	3	73	125	76	137	1.2	27.3
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene1282	27.835	97	51	3	343	420	50	146	1.9	26.6
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene1178	33.333	42	26	1	378	419	1040	1079	2.7	26.6
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene1353	35.294	51	25	2	170	215	5	52	4.2	25.4
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene680	43.333	30	17	0	38	67	64	93	4.3	25.8
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene1879	23.810	147	100	4	351	492	1	140	0.054	32.0
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene1879	29.630	81	55	2	57	136	1	80	0.96	28.1
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene1463	26.087	69	43	1	435	495	215	283	0.99	28.1
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene1309	29.293	99	52	3	81	166	123	216	1.1	27.7
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene165	60.000	20	8	0	76	95	252	271	5.2	25.4
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene969	37.500	24	15	0	417	440	132	155	5.3	25.4
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene86	27.273	44	32	0	121	164	453	496	5.4	25.8
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene1738	31.429	35	24	0	311	345	634	668	6.5	25.4
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene1192	37.931	29	18	0	332	360	14	42	9.2	25.0
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene247	25.000	112	79	3	30	141	52	158	1.7	25.8
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene1411	27.273	77	54	1	170	246	251	325	1.9	25.8
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene1564	31.148	61	31	2	133	193	340	389	4.4	24.6
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene270	29.268	41	29	0	78	118	288	328	6.4	24.3
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene1935	31.818	22	15	0	76	97	406	427	8.2	23.9
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene2068	28.846	52	36	1	329	379	604	655	0.58	28.9
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene490	39.394	33	17	1	47	79	187	216	3.4	26.2
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene1791	30.208	96	52	4	98	186	76	163	6.8	25.0
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene466	19.786	187	142	5	20	202	3	185	0.030	33.1
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene31	45.455	33	12	1	497	523	19	51	0.44	27.3
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene764	28.750	80	47	2	86	162	573	645	0.79	28.5
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene1413	22.167	203	140	7	30	223	20	213	1.9	27.3
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene1413	27.778	54	38	1	366	419	369	421	6.9	25.4
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene1368	26.027	73	52	2	381	452	158	229	2.4	26.9
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene1528	23.853	109	57	3	131	213	424	532	2.9	26.6
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene1240	30.476	105	54	4	279	369	84	183	3.0	26.6
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene494	28.571	70	40	3	425	492	1	62	3.2	26.2
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene1210	33.333	57	17	2	487	543	110	145	6.6	25.4
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene406	20.000	70	56	0	210	279	80	149	7.8	25.0
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene837	31.818	44	27	1	36	76	5	48	8.2	25.0
